trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-05-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,380.0,380.0,375.0,377.3,377.3,374.3,10,11705755.0,117800,-6200,15,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-05-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-05-26,,,372.0,377.0,368.65,370.95,370.2,370.95,2301,2662342930.0,38340800,133300,21,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-05-07,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-06-30,,,374.15,379.0,372.85,373.0,372.85,373.0,89,103750490.0,889700,58900,118,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-05-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-06-30,,,1415.0,1419.4,1385.0,1403.0,1403.9,1403.0,92,87095925.0,203850,18225,179,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-05-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-05-26,,,1416.9,1416.9,1376.0,1395.3,1393.8,1395.3,4236,3990903480.0,20832525,344925,188,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-05-07,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1408.3,1419.4,1407.1,1407.1,1407.1,1406.9,3,2858490.0,12825,0,236,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-05-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2320.0,2370.0,2320.0,2330.0,2330.0,2373.8,8,5171760.0,4125,1100,280,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-05-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-06-30,,,2329.8,2388.0,2310.0,2346.1,2343.5,2346.1,191,123558325.0,51425,-1650,346,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-05-07,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-05-26,,,2338.0,2398.0,2317.9,2352.8,2354.0,2352.8,2328,1510990140.0,1967350,139975,407,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-05-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-05-26,,,674.7,677.75,667.0,672.65,672.5,672.65,2463,1657093450.0,20546000,357000,493,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-05-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,677.0,680.0,676.05,680.0,680.0,678.65,22,14914000.0,29000,10000,565,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-05-07,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-06-30,,,677.0,680.5,671.75,675.5,674.15,675.5,152,102811000.0,1874000,36000,629,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-05-07,FO,NSE,STF,INDIANB,INDIANB,2026-06-30,,,868.55,875.0,865.3,866.9,867.25,866.9,64,55640000.0,541000,8000,710,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-05-07,FO,NSE,STF,INDIANB,INDIANB,2026-05-26,,,879.25,879.25,863.0,865.35,863.1,865.35,1524,1322615800.0,13441000,29000,774,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-05-07,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,876.0,877.8,867.0,867.0,867.0,873.05,6,5241550.0,24000,0,813,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-05-07,FO,NSE,STF,INOXWIND,INOXWIND,2026-06-30,,,108.05,108.4,105.61,108.02,108.4,108.02,201,77089905.75,2724150,286000,818,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-05-07,FO,NSE,STF,INOXWIND,INOXWIND,2026-05-26,,,107.95,108.29,104.93,107.21,107.6,107.21,4053,1544226791.25,88978175,361075,825,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-05-07,FO,NSE,STF,INOXWIND,INOXWIND,2026-07-28,,,109.0,109.0,107.31,108.33,108.5,108.33,10,6925056.0,812800,6400,858,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-05-07,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-07-28,,,1281.7,1299.0,1276.8,1280.3,1280.3,1276.1,13,10466562.5,13125,3750,985,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
