trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-31,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-09-29,,,404.4,417.0,402.5,408.7,409.0,408.7,280,356774660.0,582800,77500,4,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-31,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,399.0,415.3,398.95,406.15,406.9,406.15,8878,11235317600.0,35777100,1850700,58,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-31,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-10-27,,,413.8,417.25,408.3,411.0,410.95,411.0,68,87110620.0,117800,102300,59,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-31,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1677.0,1685.7,1632.5,1649.2,1640.4,1649.2,3400,3795991762.5,19117350,68850,127,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-31,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-10-27,,,1693.0,1693.0,1667.4,1667.5,1667.5,1667.5,7,7928955.0,4050,1350,128,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-31,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-09-29,,,1676.0,1676.5,1645.6,1653.8,1645.6,1653.8,47,52609770.0,113400,12825,196,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-31,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-09-29,,,2160.0,2160.0,2092.1,2094.4,2095.0,2094.4,40,23242780.0,123200,275,269,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-31,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2136.0,2186.4,2100.9,2109.0,2102.0,2109.0,1109,652561772.5,1767700,-48125,275,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-31,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-10-27,,,2096.0,2110.9,2084.0,2087.0,2084.0,2087.0,5,2879497.5,6600,825,328,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-31,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,753.0,759.5,740.05,741.5,741.5,741.5,2911,2178517850.0,20888000,-200000,398,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-31,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-09-29,,,758.6,762.0,745.75,746.1,745.9,746.1,80,60120850.0,4813000,31000,408,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-31,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-10-27,,,760.45,760.45,750.55,750.55,750.55,750.5,4,3021150.0,6000,4000,441,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-07-31,FO,NSE,STF,INDIANB,INDIANB,2026-09-29,,,841.0,847.65,837.75,842.9,841.0,842.9,26,21919300.0,138000,1000,449,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-31,FO,NSE,STF,INDIANB,INDIANB,2026-10-27,,,0.0,0.0,0.0,848.5,0.0,848.5,1,848500.0,1000,1000,482,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-31,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,836.15,845.0,832.65,839.0,837.55,839.0,1275,1069078400.0,12255000,-137000,510,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-07-31,FO,NSE,STF,INOXWIND,INOXWIND,2026-10-27,,,77.0,79.77,77.0,79.29,79.09,79.29,31,15640960.0,300800,76800,579,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-07-31,FO,NSE,STF,INOXWIND,INOXWIND,2026-08-25,,,75.75,78.82,75.52,78.5,78.75,78.5,2338,1164463296.0,105004800,-1536000,610,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
