trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-05,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,361.9,368.9,361.9,362.6,362.6,362.95,5,5646340.0,80600,0,39,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-05,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-06-30,,,357.5,369.0,354.25,359.05,358.15,359.05,3429,3851810915.0,51624300,-325500,94,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-05,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,357.95,370.75,357.95,361.15,360.65,361.15,96,108387315.0,1798000,18600,110,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-06-05,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1589.0,1613.6,1564.8,1603.0,1603.0,1603.0,15,16200405.0,29700,-675,169,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-05,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1554.1,1610.1,1548.0,1597.3,1594.0,1597.3,238,254164567.5,155925,0,190,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-05,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-06-30,,,1540.5,1603.0,1540.0,1589.9,1588.0,1589.9,7500,7961959867.5,19908450,-112050,206,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-06-05,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2245.0,2245.0,2215.2,2233.2,2237.2,2233.2,24,14712115.0,46200,1100,289,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-05,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-06-30,,,2247.7,2258.5,2217.0,2236.9,2241.8,2236.9,653,401469447.5,2381500,-11000,357,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-05,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2222.3,2229.2,2205.0,2208.6,2208.6,2253.9,6,3660607.5,9350,1650,391,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-06-05,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-06-30,,,662.65,670.7,654.1,659.25,658.0,659.25,1668,1103026400.0,20948000,245000,449,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-05,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-08-25,,,675.15,675.15,663.6,663.6,663.6,667.6,6,4032950.0,21000,-3000,458,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-05,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,669.25,672.3,660.0,664.85,664.85,664.15,34,22678900.0,3824000,-3000,475,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
2026-06-05,FO,NSE,STF,INDIANB,INDIANB,2026-06-30,,,835.0,859.2,831.4,843.2,843.0,843.2,5800,4907275150.0,14484000,-1592000,622,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-05,FO,NSE,STF,INDIANB,INDIANB,2026-08-25,,,833.5,856.95,833.5,841.05,841.05,841.05,19,16096150.0,33000,7000,645,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-05,FO,NSE,STF,INDIANB,INDIANB,2026-07-28,,,832.9,859.55,830.6,844.8,846.0,844.8,264,223690550.0,420000,-18000,673,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDIANB
2026-06-05,FO,NSE,STF,INOXWIND,INOXWIND,2026-07-28,,,87.87,88.66,85.76,87.85,88.19,87.85,223,125136128.0,5542400,870400,816,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-05,FO,NSE,STF,INOXWIND,INOXWIND,2026-06-30,,,86.41,88.19,85.15,87.31,87.68,87.31,3842,1191680561.5,90468950,622050,851,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-05,FO,NSE,STF,INOXWIND,INOXWIND,2026-08-25,,,88.35,88.67,86.02,88.28,88.4,88.28,12,6746624.0,1164800,-19200,882,NSE,UDIFF F&O BHAVCOPY,FUTURE,INOXWIND
2026-06-05,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-08-25,,,1205.0,1209.6,1189.0,1202.5,1202.5,1199.3,15,11246437.5,11875,3125,951,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-05,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-06-30,,,1207.9,1207.9,1173.7,1187.8,1186.5,1187.8,1963,1463153250.0,12369375,190000,1033,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-05,FO,NSE,STF,JINDALSTEL,JINDALSTEL,2026-07-28,,,1200.1,1213.5,1182.0,1195.5,1198.9,1195.5,55,41322437.5,109375,8750,1043,NSE,UDIFF F&O BHAVCOPY,FUTURE,JINDALSTEL
2026-06-05,FO,NSE,STF,MPHASIS,MPHASIS,2026-06-30,,,2362.3,2377.5,2314.2,2342.5,2343.3,2342.5,1997,1282381732.5,4300175,60775,1207,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-05,FO,NSE,STF,MPHASIS,MPHASIS,2026-07-28,,,2370.0,2370.0,2324.6,2353.1,2350.2,2353.1,32,20622855.0,42625,1100,1269,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-05,FO,NSE,STF,MPHASIS,MPHASIS,2026-08-25,,,2362.3,2362.3,2360.9,2360.9,2360.9,2365.4,2,1298880.0,7425,0,1301,NSE,UDIFF F&O BHAVCOPY,FUTURE,MPHASIS
2026-06-05,FO,NSE,STF,NTPC,NTPC,2026-08-25,,,372.35,373.35,365.0,368.0,367.15,368.0,113,62554125.0,243000,43500,1357,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-05,FO,NSE,STF,NTPC,NTPC,2026-06-30,,,368.35,370.95,361.0,364.5,363.5,364.5,4525,2480067150.0,130927500,1270500,1416,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-05,FO,NSE,STF,NTPC,NTPC,2026-07-28,,,371.0,373.0,363.3,366.5,366.2,366.5,424,233393025.0,10846500,378000,1476,NSE,UDIFF F&O BHAVCOPY,FUTURE,NTPC
2026-06-05,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-06-30,,,1381.0,1418.8,1377.4,1387.1,1388.5,1387.1,1808,1134425745.0,5418900,-153900,1606,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-05,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-08-25,,,1405.6,1425.0,1395.0,1396.6,1396.6,1402.1,7,4433490.0,2250,900,1632,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-05,FO,NSE,STF,PRESTIGE,PRESTIGE,2026-07-28,,,1396.2,1423.7,1387.0,1398.2,1400.6,1398.2,37,23384700.0,342000,2250,1685,NSE,UDIFF F&O BHAVCOPY,FUTURE,PRESTIGE
2026-06-05,FO,NSE,STF,RBLBANK,RBLBANK,2026-07-28,,,358.35,360.3,351.5,354.7,354.5,354.7,112,126349283.75,2012950,85725,1722,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-05,FO,NSE,STF,RBLBANK,RBLBANK,2026-06-30,,,358.0,358.8,349.05,352.85,352.5,352.85,3434,3859925763.75,62912625,190500,1744,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-05,FO,NSE,STF,RBLBANK,RBLBANK,2026-08-25,,,360.45,361.0,353.05,354.75,354.75,354.75,6,6827043.75,41275,9525,1749,NSE,UDIFF F&O BHAVCOPY,FUTURE,RBLBANK
2026-06-05,FO,NSE,STF,SHREECEM,SHREECEM,2026-06-30,,,24400.0,24645.0,24050.0,24180.0,24125.0,24180.0,1310,794792000.0,408725,-5050,1841,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-05,FO,NSE,STF,SHREECEM,SHREECEM,2026-08-25,,,24240.0,24240.0,23890.0,24025.0,24025.0,24025.0,16,9610000.0,800,300,1908,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-05,FO,NSE,STF,SHREECEM,SHREECEM,2026-07-28,,,24350.0,24475.0,23945.0,24095.0,24095.0,24095.0,38,22907875.0,5775,325,1920,NSE,UDIFF F&O BHAVCOPY,FUTURE,SHREECEM
2026-06-05,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-08-25,,,4249.4,4276.0,4220.0,4220.0,4220.0,4366.5,7,3711225.0,10375,-125,2055,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-05,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-07-28,,,4275.1,4283.3,4215.0,4232.1,4227.0,4232.1,71,37673187.5,64750,2375,2074,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-05,FO,NSE,STF,TATAELXSI,TATAELXSI,2026-06-30,,,4275.0,4309.0,4205.2,4241.5,4243.1,4241.5,1370,582546870.0,1762100,1600,2101,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATAELXSI
2026-06-05,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-08-25,,,207.7,208.01,203.4,206.62,206.67,206.62,225,127471602.5,737000,294250,2127,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-05,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-06-30,,,207.68,207.7,200.99,204.4,204.01,204.4,12930,7247561447.5,173357250,5612750,2183,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-05,FO,NSE,STF,TATASTEEL,TATASTEEL,2026-07-28,,,207.62,207.62,202.01,205.56,205.4,205.56,550,309990147.5,37125000,187000,2240,NSE,UDIFF F&O BHAVCOPY,FUTURE,TATASTEEL
2026-06-05,FO,NSE,STF,TCS,TCS,2026-07-28,,,2255.0,2258.0,2190.2,2198.2,2194.2,2198.2,3234,1608416685.0,3600675,379350,2270,NSE,UDIFF F&O BHAVCOPY,FUTURE,TCS
2026-06-05,FO,NSE,STF,TCS,TCS,2026-06-30,,,2270.0,2270.0,2193.7,2202.7,2196.5,2202.7,21879,8502335397.5,42284550,275975,2289,NSE,UDIFF F&O BHAVCOPY,FUTURE,TCS
