trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-07-01,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-09-29,,,401.0,401.0,401.0,401.0,401.0,399.6,3,3729300.0,9300,9300,37,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-01,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-08-25,,,396.55,398.7,394.0,396.0,395.35,396.0,37,45500715.0,551800,18600,56,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-01,FO,NSE,STF,ABCAPITAL,ABCAPITAL,2026-07-28,,,394.7,396.95,390.75,394.5,394.25,394.5,1261,1542553645.0,37758000,167400,120,NSE,UDIFF F&O BHAVCOPY,FUTURE,ABCAPITAL
2026-07-01,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-07-28,,,1507.4,1544.5,1476.1,1531.6,1528.0,1531.6,4084,4203998010.0,19470375,37800,222,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-01,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-08-25,,,1529.2,1550.0,1488.7,1538.2,1532.3,1538.2,78,80660205.0,116100,10125,230,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-01,FO,NSE,STF,ADANIENSOL,ADANIENSOL,2026-09-29,,,1521.0,1547.9,1521.0,1547.9,1547.9,1547.9,5,5204115.0,3375,3375,256,NSE,UDIFF F&O BHAVCOPY,FUTURE,ADANIENSOL
2026-07-01,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-09-29,,,2135.0,2135.0,2135.0,2135.0,2135.0,2194.8,1,587125.0,275,275,297,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-01,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-07-28,,,2188.9,2206.3,2157.2,2161.5,2161.4,2161.5,707,422660590.0,1836725,31075,298,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-01,FO,NSE,STF,GODFRYPHLP,GODFRYPHLP,2026-08-25,,,2172.0,2172.0,2142.0,2143.7,2142.1,2143.7,31,18334580.0,56100,3300,371,NSE,UDIFF F&O BHAVCOPY,FUTURE,GODFRYPHLP
2026-07-01,FO,NSE,STF,INDHOTEL,INDHOTEL,2026-07-28,,,715.3,725.2,715.3,723.25,724.7,723.25,1885,1359453100.0,26308000,277000,420,NSE,UDIFF F&O BHAVCOPY,FUTURE,INDHOTEL
