trade_date,segment,source,instrument,underlying,symbol,expiry,strike,option_type,open,high,low,close,last_price,settle_price,volume,turnover,open_interest,change_in_oi,source_row_number,source_provider,source_format,contract_type,aqsd_underlying
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,415.0,CE,0.0,0.0,0.0,8.8,0.0,9.1,0,0.0,0,0,1,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,340.0,CE,0.0,0.0,0.0,44.35,0.0,55.35,0,0.0,0,0,2,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,410.0,PE,0.0,0.0,0.0,55.5,0.0,39.1,0,0.0,0,0,3,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,385.0,PE,3.9,7.0,3.1,6.65,6.6,6.65,1300,1570101795.0,1078800,-279000,4,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,320.0,PE,0.1,0.1,0.05,0.05,0.05,0.0,10,9922790.0,226300,-9300,5,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-08-25,350.0,CE,45.0,45.0,45.0,45.0,45.0,48.2,13,15918500.0,18600,-37200,6,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,350.0,CE,37.0,37.0,34.15,34.15,34.15,34.65,14,16731165.0,613800,3100,7,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,355.0,CE,37.25,37.3,28.5,28.5,28.5,28.5,3,3620955.0,272800,-9300,8,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-06-30,390.0,CE,8.85,9.1,2.85,3.15,3.1,3.15,2073,2543234265.0,1463200,-99200,9,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
2026-06-23,FO,NSE,STO,ABCAPITAL,ABCAPITAL,2026-07-28,300.0,CE,0.0,0.0,0.0,52.4,0.0,86.05,0,0.0,0,0,10,NSE,UDIFF F&O BHAVCOPY,OPTION,ABCAPITAL
